file;Date;team;DomExt;period;time;athletenum;athletename;action;score;team_adv;position_tir;nb_def_reb;nb_att_reb;nb_att_0;nb_att_1;nb_att_2;nb_att_3;nb_att_4;nb_att_5;nb_att_6;nb_att_tot;score off;trans;score trans;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q1;03:06;13;Yorman Bartolo;defensive rebound;11;Nanterre 92;5;3;2;;2;;1;;;2;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;02:57;13;Haukur Palsson;defensive rebound;3;Telekom Baskets Bonn;5;3;3;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q1;01:54;10;Hugo Invernizzi;defensive rebound;4;Telekom Baskets Bonn;3;4;2;;1;1;;1;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;09:45;5;Jarelle Reischel;defensive rebound;17;Nanterre 92;2;3;2;;1;1;1;;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;09:18;10;Hugo Invernizzi;defensive rebound;11;Telekom Baskets Bonn;1;4;3;;;3;;;1;1;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;09:11;14;Joshua Mayo;defensive rebound;17;Nanterre 92;5;3;2;;2;1;;;1;1;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;08:39;9;Julian Gamble;defensive rebound;13;Telekom Baskets Bonn;1;3;1;;1;;1;;2;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;08:30;16;Julian Jasinski;defensive rebound;17;Nanterre 92;3;3;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;08:21;9;Julian Gamble;defensive rebound;13;Telekom Baskets Bonn;1;2;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;08:04;9;Julian Gamble;offensive rebound;13;Telekom Baskets Bonn;3;3;3;;3;1;1;;;;5;2;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;07:46;9;Julian Gamble;defensive rebound;15;Telekom Baskets Bonn;5;3;2;;2;;;1;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;06:40;16;Julian Jasinski;defensive rebound;20;Nanterre 92;1;2;2;;2;  ;;;1;2;5;;o;2;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;05:42;10;Charles Jackson;offensive rebound;25;Nanterre 92;1;1;1;;1;;1;;;3;5;2;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;04:34;10;Charles Jackson;defensive rebound;29;Nanterre 92;6;2;1;;1;1;;1;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;04:25;5;Lahaou Konate;defensive rebound;20;Telekom Baskets Bonn;5;2;1;;1;1;;1;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;03:50;1;Demetrius Treadwell;defensive rebound;20;Telekom Baskets Bonn;1;2;1;;2;1;1;;;1;5;;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q2;03:30;13;Haukur Palsson;offensive rebound;20;Telekom Baskets Bonn;3;3;2;;2;;1;1;;1;5;0;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q2;03:25;14;Joshua Mayo;defensive rebound;29;Nanterre 92;3;4;3;;3;;1;;;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q3;08:26;9;Julian Gamble;defensive rebound;31;Telekom Baskets Bonn;3;2;2;;2;;;;2;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q3;07:11;15;James Webb III;defensive rebound;41;Nanterre 92;1;3;1;;1;1;1;;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q3;04:23;8;Ra'Shad James;defensive rebound;44;Nanterre 92;3;3;2;;2;;1;;1;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q3;01:39;10;Hugo Invernizzi;defensive rebound;49;Telekom Baskets Bonn;1;3;1;;2;;;;1;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q3;00:28;9;Julian Gamble;defensive rebound;52;Telekom Baskets Bonn;6;3;2;;1;1;;1;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q3;00:00;7;Bojan Subotic;offensive rebound;50;Nanterre 92;5;4;2;;2;;;;2;1;5;2;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;09:30;15;James Webb III;offensive rebound;50;Nanterre 92;3;3;3;;3;;1;;;1;5;2;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;08:44;11;Dominic Waters;defensive rebound;56;Telekom Baskets Bonn;5;4;3;;2;2;;;1;;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;08:36;7;Bojan Subotic;defensive rebound;52;Nanterre 92;3;3;2;;3;;1;;;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;08:15;5;Lahaou Konate;defensive rebound;56;Telekom Baskets Bonn;5;4;2;;;2;;;1;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;07:54;11;Dominic Waters;offensive rebound;56;Telekom Baskets Bonn;1;3;2;;2;;1;;1;1;5;0;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;07:49;8;Ra'Shad James;defensive rebound;52;Nanterre 92;5;4;1;;1;;1;;;3;5;;o;0;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;07:45;10;Hugo Invernizzi;defensive rebound;58;Telekom Baskets Bonn;4;3;1;;1;1;;2;;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;07:38;15;James Webb III;defensive rebound;52;Nanterre 92;4;4;2;;2;1;;1;;1;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;07:21;13;Haukur Palsson;defensive rebound;58;Telekom Baskets Bonn;5;2;1;;1;1;;1;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;05:20;13;Yorman Bartolo;offensive rebound;54;Nanterre 92;5;4;3;;2;1;;;;2;5;0;;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;03:30;9;Julian Gamble;defensive rebound;68;Telekom Baskets Bonn;5;2;2;;2;1;;;2;;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Telekom Baskets Bonn;Dom;Q4;00:34;7;Bojan Subotic;defensive rebound;57;Nanterre 92;6;2;1;;1;1;;1;;2;5;;n;;;;;;
18-19_game_2310_Telekom-Baskets-Bonn-Nanterre-92.html;23/10/2018;Nanterre 92;Ext;Q4;00:21;5;Lahaou Konate;defensive rebound;81;Telekom Baskets Bonn;3;4;2;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;09:19;4;Linos Chrysikopoulos;offensive rebound;0;UNET Holon;2;2;1;;2;1;;;1;1;5;;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;09:15;2;Yanick Moreira;offensive rebound;0;UNET Holon;2;3;1;;1;2;;2;;;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;09:12;2;Corey Walden;defensive rebound;3;PAOK;2;3;2;;3;1;;;1;;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;09:03;6;Antonis Koniaris;defensive rebound;0;UNET Holon;1;3;1;;1;;1;;2;1;5;;o;0;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;08:46;7;DeQuan Jones;defensive rebound;3;PAOK;1;3;1;;1;1;1;;;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;08:14;32;Phil Goss;defensive rebound;2;UNET Holon;2;3;3;;2;2;1;;;;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;06:13;21;Shawn Jones;offensive rebound;7;PAOK;5;4;3;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;04:52;4;Linos Chrysikopoulos;defensive rebound;14;UNET Holon;3;4;1;;;;1;1;;3;5;;o;2;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;03:32;12;Shlomo Harrush;defensive rebound;14;PAOK;1;4;2;;2;;1;;1;1;5;;o;0;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;03:22;12;Shlomo Harrush;offensive rebound;14;PAOK;3;2;2;;2;;;;1;2;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;02:40;32;Phil Goss;defensive rebound;17;UNET Holon;3;3;1;;1;;1;;;3;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;02:05;11;Evangelos Margaritis;defensive rebound;20;UNET Holon;1;2;1;1;1;1;1;;;1;5;;o;2;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;01:37;32;Phil Goss;defensive rebound;22;UNET Holon;3;3;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q1;01:30;10;Guy Pnini;defensive rebound;14;PAOK;5;3;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;00:46;11;Evangelos Margaritis;offensive rebound;22;UNET Holon;1;3;2;;2;1;;;1;1;5;2;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q1;00:26;32;Phil Goss;defensive rebound;24;UNET Holon;5;3;1;;2;;;1;1;1;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q2;07:05;25;William Hatcher;defensive rebound;32;UNET Holon;5;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q2;06:23;6;T.J. Cline;defensive rebound;25;PAOK;6;3;1;;1;;1;;;3;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q2;04:59;7;DeQuan Jones;offensive rebound;30;PAOK;1;2;1;;1;;1;;2;1;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q2;04:41;2;Corey Walden;defensive rebound;30;PAOK;4;3;1;;1;;1;;;3;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q2;03:42;21;Malik Pope;offensive rebound;35;UNET Holon;6;3;1;;1;1;;;1;2;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q2;03:08;21;Malik Pope;defensive rebound;35;UNET Holon;5;3;2;;2;;;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q2;02:35;8;Amit Simhon;defensive rebound;32;PAOK;1;3;1;;1;;1;1;;2;5;;o;2;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q2;01:59;25;William Hatcher;defensive rebound;38;UNET Holon;1;3;2;;2;;1;;2;;5;;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q2;00:17;6;T.J. Cline;defensive rebound;34;PAOK;5;4;2;;2;1;;;;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q3;08:54;7;Ioannis Athinaiou;defensive rebound;42;UNET Holon;5;4;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q3;07:35;7;Ioannis Athinaiou;defensive rebound;44;UNET Holon;1;2;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;06:24;6;T.J. Cline;defensive rebound;43;PAOK;1;3;1;;2;2;;;;1;5;;o;0;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;06:15;6;T.J. Cline;offensive rebound;43;PAOK;5;3;2;;2;;;1;;2;5;2;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;05:52;6;T.J. Cline;defensive rebound;45;PAOK;2;2;1;;1;1;1;;;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;04:46;6;T.J. Cline;defensive rebound;45;PAOK;3;4;4;;4;;;;;1;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;03:49;21;Shawn Jones;defensive rebound;46;PAOK;1;3;1;1;1;1;1;;1;;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;02:54;7;DeQuan Jones;defensive rebound;49;PAOK;3;3;2;1;2;;1;;;1;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q3;02:23;10;Guy Pnini;defensive rebound;49;PAOK;1;3;0;1;1;1;;;1;1;5;;o;1;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q3;01:15;32;Phil Goss;defensive rebound;50;UNET Holon;5;4;2;;2;;;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q4;09:29;21;Shawn Jones;offensive rebound;54;PAOK;1;3;2;;2;;2;;;1;5;2;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;08:24;2;Yanick Moreira;defensive rebound;59;UNET Holon;5;2;0;;;;2;;2;1;5;;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;07:48;11;Evangelos Margaritis;defensive rebound;59;UNET Holon;5;4;2;;2;;;;;3;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q4;07:13;21;Shawn Jones;defensive rebound;58;PAOK;1;3;2;1;2;;;;1;1;5;;o;3;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q4;04:47;2;Corey Walden;defensive rebound;62;PAOK;5;4;3;;3;;;;;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q4;04:04;1;Khalif Wyatt;defensive rebound;64;PAOK;1;4;2;;;;;;1;2;3;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;03:49;7;Ioannis Athinaiou;defensive rebound;62;UNET Holon;1;3;2;;2;;1;;;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;03:11;13;Thodoris Zaras;defensive rebound;63;UNET Holon;3;4;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;UNET Holon;Dom;Q4;02:48;21;Shawn Jones;defensive rebound;64;PAOK;1;4;2;;2;1;;;2;;5;;n;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;02:36;8;Milenko Tepic;offensive rebound;63;UNET Holon;6;4;2;;2;;1;;;2;5;0;;;;;;;
18-19_game_2310_UNET-Holon-PAOK.html;23/10/2018;PAOK;Ext;Q4;00:20;8;Milenko Tepic;defensive rebound;68;UNET Holon;6;4;2;;1;1;;;;3;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;09:34;23;Ousmane Drame;offensive rebound;0;Banvit;1;3;2;;2;;;1;;2;5;0;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;09:30;9;Jordan Morgan;defensive rebound;0;Ventspils;1;4;3;;3;;;;;2;5;;o;2;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;08:50;2;Alex Perez;defensive rebound;2;Ventspils;6;3;2;;1;1;1;;;2;5;;o;0;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;08:43;23;Ousmane Drame;defensive rebound;0;Banvit;4;5;3;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;08:08;23;Ousmane Drame;defensive rebound;2;Banvit;1;4;2;;1;1;2;;1;;5;;o;0;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;05:59;9;Jordan Morgan;offensive rebound;9;Ventspils;1;3;1;;1;1;1;;1;1;5;1;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;04:51;31;Janis Berzins;defensive rebound;12;Banvit;1;3;3;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;04:27;14;Stefan Bircevic;defensive rebound;10;Ventspils;5;4;2;;2;;;1;;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;04:12;21;Jonathan Arledge;defensive rebound;13;Banvit;5;3;3;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;03:22;23;Ousmane Drame;defensive rebound;16;Banvit;1;3;3;;3;;;1;;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;02:08;23;Ousmane Drame;offensive rebound;21;Banvit;1;4;2;;2;;;1;;2;5;2;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;01:35;4;Ä°smail Cem Ulusoy;defensive rebound;18;Ventspils;5;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;01:20;13;Maris Gulbis;defensive rebound;23;Banvit;1;3;2;1;2;;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;01:06;4;Ä°smail Cem Ulusoy;defensive rebound;18;Ventspils;1;1;0;;;1;;;1;3;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q1;00:50;7;Ingus Jakovics;defensive rebound;23;Banvit;1;2;1;;1;1;1;;;2;5;;o;0;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q1;00:41;35;Ragip Atar;defensive rebound;18;Ventspils;1;4;2;;2;;1;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;08:50;1;Aaron Johnson;defensive rebound;23;Banvit;1;3;2;1;3;;;;;1;5;;o;3;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;08:23;22;Sehmus Hazer;offensive rebound;23;Ventspils;2;4;1;;1;;1;2;;1;5;2;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;07:32;21;Jonathan Arledge;defensive rebound;28;Banvit;5;3;1;;1;1;1;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;06:15;9;Jordan Morgan;offensive rebound;25;Ventspils;1;3;1;1;1;;2;;;1;5;0;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;06:02;9;Jordan Morgan;defensive rebound;25;Ventspils;1;2;1;1;1;;;;1;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;05:39;2;Alex Perez;offensive rebound;25;Ventspils;1;3;2;;2;;;;1;2;5;0;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;05:34;7;Ingus Jakovics;defensive rebound;32;Banvit;3;2;1;;2;;1;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;04:57;23;Ousmane Drame;defensive rebound;35;Banvit;4;3;2;;2;1;;;1;1;5;;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;02:31;21;Jonathan Arledge;defensive rebound;45;Banvit;1;1;1;;1;;1;2;1;;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;02:16;35;Ragip Atar;defensive rebound;34;Ventspils;5;4;1;;1;1;;1;;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q2;02:04;31;Janis Berzins;defensive rebound;45;Banvit;2;3;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;01:04;3;Marcus Thornton;defensive rebound;37;Ventspils;2;4;2;;1;1;1;;;2;5;;o;3;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q2;00:32;9;Jordan Morgan;defensive rebound;40;Ventspils;1;3;2;;3;;;;1;1;5;;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;09:44;10;Ridvan Oncel;defensive rebound;43;Ventspils;5;4;2;;1;2;;;;2;5;;o;0;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;09:37;21;Jonathan Arledge;defensive rebound;50;Banvit;1;3;2;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;08:24;21;Jonathan Arledge;defensive rebound;54;Banvit;5;4;2;;2;;;;2;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;07:54;13;Maris Gulbis;defensive rebound;54;Banvit;1;3;1;1;1;;;;2;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;07:34;13;Maris Gulbis;offensive rebound;54;Banvit;5;4;2;;2;;;;2;1;5;2;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;07:08;21;Jonathan Arledge;defensive rebound;56;Banvit;5;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;06:55;9;Jordan Morgan;defensive rebound;45;Ventspils;1;5;2;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;06:10;22;Sehmus Hazer;defensive rebound;47;Ventspils;1;5;3;;3;;1;;;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;05:38;10;Ridvan Oncel;defensive rebound;47;Ventspils;3;3;2;;;2;1;;;2;5;;o;0;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;05:31;13;Maris Gulbis;defensive rebound;56;Banvit;1;3;2;1;2;;1;;;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;04:06;23;Ousmane Drame;defensive rebound;60;Banvit;1;4;2;;;2;1;;;2;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;03:27;17;Roberts Freimanis;defensive rebound;60;Banvit;2;3;1;;1;2;;;1;1;5;;n;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;03:01;2;Alex Perez;offensive rebound;49;Ventspils;1;3;2;;2;1;1;;;1;5;1;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Ventspils;Dom;Q3;02:02;31;Janis Berzins;offensive rebound;62;Banvit;6;4;2;;1;1;;;;3;5;2;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q3;00:22;9;Jordan Morgan;offensive rebound;56;Ventspils;5;3;2;;2;1;;1;;1;5;2;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q4;06:40;22;Sehmus Hazer;offensive rebound;66;Ventspils;1;4;3;;2;1;1;;;1;5;0;;;;;;;
18-19_game_2310_Ventspils-Banvit.html;23/10/2018;Banvit;Ext;Q4;06:20;10;Ridvan Oncel;defensive rebound;66;Ventspils;6;3;2;;2;;1;;1;1;5;;n;;;;;;
